measure,location,sex,age,cause,rei,metric,year,val,upper,lower
Deaths,Bolivia (Plurinational State of),Male,Age-standardized,All causes,High fasting plasma glucose,Percent,1990,0.06871682179136773,0.08949862423242265,0.0550620264709047
Deaths,Bolivia (Plurinational State of),Female,Age-standardized,All causes,High fasting plasma glucose,Percent,1990,0.08555751887552653,0.10679555715625089,0.07057193417396625
Deaths,Bolivia (Plurinational State of),Both,Age-standardized,All causes,High fasting plasma glucose,Percent,1990,0.07703525889089248,0.09683442571113585,0.06410735829606795
Deaths,Bolivia (Plurinational State of),Male,Age-standardized,All causes,High fasting plasma glucose,Rate,1990,98.94670858541772,129.21983102260359,78.0748391509003
Deaths,Bolivia (Plurinational State of),Female,Age-standardized,All causes,High fasting plasma glucose,Rate,1990,106.58460688512601,133.60368703591544,86.79169608803348
Deaths,Bolivia (Plurinational State of),Both,Age-standardized,All causes,High fasting plasma glucose,Rate,1990,102.78480877063618,128.5820970418466,84.16597723125594
Deaths,Bolivia (Plurinational State of),Male,Age-standardized,Tuberculosis,High fasting plasma glucose,Percent,2019,0.10590531584992093,0.15908957375143945,0.06019980482898199
Deaths,Bolivia (Plurinational State of),Female,Age-standardized,Tuberculosis,High fasting plasma glucose,Percent,2019,0.10033365252552208,0.15107109806113894,0.055633054024302575
Deaths,Bolivia (Plurinational State of),Both,Age-standardized,Tuberculosis,High fasting plasma glucose,Percent,2019,0.10316295417897392,0.1542139864378284,0.058535123629778016
Deaths,Bolivia (Plurinational State of),Male,Age-standardized,Tuberculosis,High fasting plasma glucose,Rate,2019,2.047812248047599,3.3530145090158774,1.0632607543269643
Deaths,Bolivia (Plurinational State of),Female,Age-standardized,Tuberculosis,High fasting plasma glucose,Rate,2019,1.4191571364191058,2.337576395750122,0.7057003884537235
Deaths,Bolivia (Plurinational State of),Both,Age-standardized,Tuberculosis,High fasting plasma glucose,Rate,2019,1.713995139751152,2.719010882699945,0.9026068961994453
Deaths,Chile,Male,Age-standardized,All causes,High fasting plasma glucose,Percent,2019,0.12229876251235619,0.15812387353164023,0.09666666503999971
Deaths,Chile,Female,Age-standardized,All causes,High fasting plasma glucose,Percent,2019,0.13402338548739803,0.1753384423720892,0.10173588817214411
Deaths,Chile,Both,Age-standardized,All causes,High fasting plasma glucose,Percent,2019,0.1273953524645353,0.16497503377134046,0.09908357261705748
Deaths,Chile,Male,Age-standardized,All causes,High fasting plasma glucose,Rate,2019,72.15778128330281,92.36917325881865,56.50343726770114
Deaths,Chile,Female,Age-standardized,All causes,High fasting plasma glucose,Rate,2019,54.058864425546204,70.60530084489278,40.73895201136971
Deaths,Chile,Both,Age-standardized,All causes,High fasting plasma glucose,Rate,2019,62.291501496858196,79.81029179154929,48.61729326453344
Deaths,Chile,Male,Age-standardized,Tuberculosis,High fasting plasma glucose,Percent,2019,0.13958867220147483,0.20840507718094467,0.0781189280950685
Deaths,Chile,Female,Age-standardized,Tuberculosis,High fasting plasma glucose,Percent,2019,0.1330494617850642,0.20606926913650078,0.07055691333325817
Deaths,Chile,Both,Age-standardized,Tuberculosis,High fasting plasma glucose,Percent,2019,0.13709646178045357,0.20771446669550606,0.07617206861470023
Deaths,Chile,Male,Age-standardized,Tuberculosis,High fasting plasma glucose,Rate,2019,0.36986516661195,0.5631222386807769,0.20665958170260845
Deaths,Chile,Female,Age-standardized,Tuberculosis,High fasting plasma glucose,Rate,2019,0.17980223767879738,0.28432203652975885,0.09085512720126271
Deaths,Chile,Both,Age-standardized,Tuberculosis,High fasting plasma glucose,Rate,2019,0.2661408259429313,0.40773971114576885,0.1438857031707671
Deaths,Peru,Male,Age-standardized,Colon and rectum cancer,High fasting plasma glucose,Percent,2019,0.07331851730947175,0.1712368814836482,0.013395835797373794
Deaths,Peru,Female,Age-standardized,Colon and rectum cancer,High fasting plasma glucose,Percent,2019,0.07427511100239728,0.17205937926140913,0.013898944219109316
Deaths,Peru,Both,Age-standardized,Colon and rectum cancer,High fasting plasma glucose,Percent,2019,0.07386349214950994,0.16212089457661955,0.017477318192875586
Deaths,Peru,Male,Age-standardized,Colon and rectum cancer,High fasting plasma glucose,Rate,2019,0.6720331478716952,1.6847057364796347,0.12089585974191477
Deaths,Peru,Female,Age-standardized,Colon and rectum cancer,High fasting plasma glucose,Rate,2019,0.7191859682088085,1.792279386972403,0.12524341401814723
Deaths,Peru,Both,Age-standardized,Colon and rectum cancer,High fasting plasma glucose,Rate,2019,0.6978687707559927,1.6767803086383657,0.16085375525914472
Deaths,Peru,Male,Age-standardized,Bladder cancer,High fasting plasma glucose,Percent,2019,0.0796416249900988,0.18205154022646883,0.013542137229895104
Deaths,Peru,Female,Age-standardized,Bladder cancer,High fasting plasma glucose,Percent,2019,0.07637779909857326,0.17920697620647957,0.01357058228374014
Deaths,Peru,Both,Age-standardized,Bladder cancer,High fasting plasma glucose,Percent,2019,0.07836835767028902,0.17033973009958203,0.017143666284876135
Deaths,Peru,Male,Age-standardized,Bladder cancer,High fasting plasma glucose,Rate,2019,0.14197829951399782,0.34538953045133,0.02330690489723778
Deaths,Peru,Female,Age-standardized,Bladder cancer,High fasting plasma glucose,Rate,2019,0.07245710781253603,0.1853962900597796,0.012864620075360345
Deaths,Peru,Both,Age-standardized,Bladder cancer,High fasting plasma glucose,Rate,2019,0.1052319397225563,0.2528790445977955,0.022189088524421943
Deaths,Guyana,Male,Age-standardized,All causes,High fasting plasma glucose,Percent,1990,0.16946479453064422,0.21569373700196018,0.13313093173360016
Deaths,Guyana,Female,Age-standardized,All causes,High fasting plasma glucose,Percent,1990,0.22401405671905983,0.2767782460068862,0.18276149845704304
Deaths,Guyana,Both,Age-standardized,All causes,High fasting plasma glucose,Percent,1990,0.1934739217735263,0.24406438716941536,0.1577198440864754
Deaths,Guyana,Male,Age-standardized,All causes,High fasting plasma glucose,Rate,1990,292.7820963049789,385.25168808107065,224.20076188499954
Deaths,Guyana,Female,Age-standardized,All causes,High fasting plasma glucose,Rate,1990,280.9438724789575,358.6627594665254,224.0662623319472
Deaths,Guyana,Both,Age-standardized,All causes,High fasting plasma glucose,Rate,1990,287.1047992237327,364.7816430296895,227.80722075148216
Deaths,Chile,Male,Age-standardized,All causes,High fasting plasma glucose,Percent,1990,0.07155572901797685,0.09562934217150847,0.05559956859376202
Deaths,Chile,Female,Age-standardized,All causes,High fasting plasma glucose,Percent,1990,0.09813294933607435,0.14238072487009182,0.06908980499108015
Deaths,Chile,Both,Age-standardized,All causes,High fasting plasma glucose,Percent,1990,0.08383684239906278,0.11540395858045807,0.06227668214167488
Deaths,Chile,Male,Age-standardized,All causes,High fasting plasma glucose,Rate,1990,68.66004352732766,91.60962652765981,53.48606226366854
Deaths,Chile,Female,Age-standardized,All causes,High fasting plasma glucose,Rate,1990,65.63659656647182,95.3799676594654,46.15147235899932
Deaths,Chile,Both,Age-standardized,All causes,High fasting plasma glucose,Rate,1990,67.2489091694049,92.84222921693036,50.08688702060614
Deaths,Guyana,Female,Age-standardized,Breast cancer,High fasting plasma glucose,Percent,2019,0.12933702287715987,0.27097372259660524,0.02721736708742888
Deaths,Guyana,Both,Age-standardized,Breast cancer,High fasting plasma glucose,Percent,2019,0.12898503014716006,0.2701794024867899,0.027132700722628987
Deaths,Guyana,Female,Age-standardized,Breast cancer,High fasting plasma glucose,Rate,2019,3.2543358733015375,7.415390464950141,0.6970811973395244
Deaths,Guyana,Both,Age-standardized,Breast cancer,High fasting plasma glucose,Rate,2019,1.752176777804744,3.989073365853693,0.3760731423983348
Deaths,Paraguay,Male,Age-standardized,"Tracheal, bronchus, and lung cancer",High fasting plasma glucose,Percent,2019,0.09750308305845802,0.21993807846229904,0.016852560752827518
Deaths,Paraguay,Female,Age-standardized,"Tracheal, bronchus, and lung cancer",High fasting plasma glucose,Percent,2019,0.08950308488162209,0.20579089014691143,0.01674434951174382
Deaths,Paraguay,Both,Age-standardized,"Tracheal, bronchus, and lung cancer",High fasting plasma glucose,Percent,2019,0.09508443215429795,0.2059542484725609,0.020698514027618978
Deaths,Paraguay,Male,Age-standardized,"Tracheal, bronchus, and lung cancer",High fasting plasma glucose,Rate,2019,2.5738355019368493,6.18715062012442,0.41984839212453473
Deaths,Paraguay,Female,Age-standardized,"Tracheal, bronchus, and lung cancer",High fasting plasma glucose,Rate,2019,0.6604071968667478,1.6294375890076152,0.13087731034351965
Deaths,Paraguay,Both,Age-standardized,"Tracheal, bronchus, and lung cancer",High fasting plasma glucose,Rate,2019,1.552273849591423,3.5900843475184585,0.3142889205958825
Deaths,Bolivia (Plurinational State of),Female,Age-standardized,Breast cancer,High fasting plasma glucose,Percent,2019,0.07375995194241222,0.1638775099727809,0.013866650960355165
Deaths,Bolivia (Plurinational State of),Both,Age-standardized,Breast cancer,High fasting plasma glucose,Percent,2019,0.07334486190129351,0.1618631915468633,0.013790035549262808
Deaths,Bolivia (Plurinational State of),Female,Age-standardized,Breast cancer,High fasting plasma glucose,Rate,2019,1.4000767465821917,3.3311756400195143,0.2776879217635045
Deaths,Bolivia (Plurinational State of),Both,Age-standardized,Breast cancer,High fasting plasma glucose,Rate,2019,0.7402952634540559,1.759334283128527,0.14680686823771086
Deaths,Peru,Male,Age-standardized,All causes,High fasting plasma glucose,Percent,1990,0.05003384330386417,0.06170011904014515,0.04061542569087904
Deaths,Peru,Female,Age-standardized,All causes,High fasting plasma glucose,Percent,1990,0.054436419866308636,0.06849096321056997,0.04471731150586443
Deaths,Peru,Both,Age-standardized,All causes,High fasting plasma glucose,Percent,1990,0.05199217449582075,0.06362123734250744,0.0429020233029651
Deaths,Peru,Male,Age-standardized,All causes,High fasting plasma glucose,Rate,1990,49.359977377214534,63.040345457403824,38.95415893717931
Deaths,Peru,Female,Age-standardized,All causes,High fasting plasma glucose,Rate,1990,41.7147352653801,53.34646267208626,33.157233390448056
Deaths,Peru,Both,Age-standardized,All causes,High fasting plasma glucose,Rate,1990,45.41639219834177,57.84485980625439,36.31355793901191
Deaths,Paraguay,Male,Age-standardized,All causes,High fasting plasma glucose,Percent,1990,0.09315539743908917,0.12944511328092934,0.07090090011758798
Deaths,Paraguay,Female,Age-standardized,All causes,High fasting plasma glucose,Percent,1990,0.12298554422967531,0.1681965743008418,0.09606157120983465
Deaths,Paraguay,Both,Age-standardized,All causes,High fasting plasma glucose,Percent,1990,0.1070823795092408,0.1455806624945042,0.08357265223342764
Deaths,Paraguay,Male,Age-standardized,All causes,High fasting plasma glucose,Rate,1990,65.48011405531716,92.56297219856178,49.00961767104798
Deaths,Paraguay,Female,Age-standardized,All causes,High fasting plasma glucose,Rate,1990,68.23381642132223,93.81499793218435,51.892214456026124
Deaths,Paraguay,Both,Age-standardized,All causes,High fasting plasma glucose,Rate,1990,66.96039973824952,92.09330575689702,51.64091521824639
Deaths,Paraguay,Male,Age-standardized,Tuberculosis,High fasting plasma glucose,Percent,1990,0.06528778610992328,0.09974412921709327,0.03788736373782849
Deaths,Paraguay,Female,Age-standardized,Tuberculosis,High fasting plasma glucose,Percent,1990,0.06453341585080782,0.09600511730627807,0.03772411528283053
Deaths,Paraguay,Both,Age-standardized,Tuberculosis,High fasting plasma glucose,Percent,1990,0.06478149864166796,0.0975294451361735,0.038326667857238254
Deaths,Paraguay,Male,Age-standardized,Tuberculosis,High fasting plasma glucose,Rate,1990,0.8213634616008588,1.300220713876374,0.46776416357303374
Deaths,Paraguay,Female,Age-standardized,Tuberculosis,High fasting plasma glucose,Rate,1990,0.3618517970900285,0.561438032369287,0.21112461349986655
Deaths,Paraguay,Both,Age-standardized,Tuberculosis,High fasting plasma glucose,Rate,1990,0.5788522152634498,0.8945540495224442,0.33632853683116
Deaths,Guyana,Male,Age-standardized,Liver cancer,High fasting plasma glucose,Percent,2019,0.01596985827401986,0.03759148115985803,0.0035054321039040535
Deaths,Guyana,Female,Age-standardized,Liver cancer,High fasting plasma glucose,Percent,2019,0.03177439076396009,0.07102613359234862,0.006526205179949599
Deaths,Guyana,Both,Age-standardized,Liver cancer,High fasting plasma glucose,Percent,2019,0.022531151391962267,0.04938965045227112,0.005912747410638662
Deaths,Guyana,Male,Age-standardized,Liver cancer,High fasting plasma glucose,Rate,2019,0.06485529619185738,0.15975691448260207,0.014658133492679295
Deaths,Guyana,Female,Age-standardized,Liver cancer,High fasting plasma glucose,Rate,2019,0.07897877529453062,0.18323399341562893,0.015978506379336885
Deaths,Guyana,Both,Age-standardized,Liver cancer,High fasting plasma glucose,Rate,2019,0.0721721691828922,0.1614276704898544,0.01856867928667578
Deaths,Guyana,Male,Age-standardized,"Tracheal, bronchus, and lung cancer",High fasting plasma glucose,Percent,2019,0.1517388887761983,0.33037101852713896,0.028180529139848823
Deaths,Guyana,Female,Age-standardized,"Tracheal, bronchus, and lung cancer",High fasting plasma glucose,Percent,2019,0.1455119788577558,0.3145633094539183,0.030746688292084386
Deaths,Guyana,Both,Age-standardized,"Tracheal, bronchus, and lung cancer",High fasting plasma glucose,Percent,2019,0.14892457164036718,0.30084356911869203,0.03852833454777679
Deaths,Guyana,Male,Age-standardized,"Tracheal, bronchus, and lung cancer",High fasting plasma glucose,Rate,2019,1.8603034880932876,4.270372299419337,0.34469244313311975
Deaths,Guyana,Female,Age-standardized,"Tracheal, bronchus, and lung cancer",High fasting plasma glucose,Rate,2019,0.9083795509323892,2.107565287535517,0.19528109150645687
Deaths,Guyana,Both,Age-standardized,"Tracheal, bronchus, and lung cancer",High fasting plasma glucose,Rate,2019,1.3372432495698097,2.9526429404333925,0.31961096945212675
Deaths,Guyana,Female,Age-standardized,Ovarian cancer,High fasting plasma glucose,Percent,2019,0.13094743298866027,0.28416585080316853,0.02862375520310579
Deaths,Guyana,Both,Age-standardized,Ovarian cancer,High fasting plasma glucose,Percent,2019,0.13246855014004122,0.2869482648913034,0.028921006906742305
Deaths,Guyana,Female,Age-standardized,Ovarian cancer,High fasting plasma glucose,Rate,2019,1.056642995872549,2.4515123067680715,0.1895671477785149
Deaths,Guyana,Both,Age-standardized,Ovarian cancer,High fasting plasma glucose,Rate,2019,0.5667949615794156,1.3045503361713964,0.10266034365026697
Deaths,Bolivia (Plurinational State of),Male,Age-standardized,Colon and rectum cancer,High fasting plasma glucose,Percent,2019,0.09979598119672152,0.2260190675439163,0.019552814953067533
Deaths,Bolivia (Plurinational State of),Female,Age-standardized,Colon and rectum cancer,High fasting plasma glucose,Percent,2019,0.09104049492639278,0.20581458631258118,0.017290571307576073
Deaths,Bolivia (Plurinational State of),Both,Age-standardized,Colon and rectum cancer,High fasting plasma glucose,Percent,2019,0.09486569710945343,0.20512511406632128,0.02355268079220004
Deaths,Bolivia (Plurinational State of),Male,Age-standardized,Colon and rectum cancer,High fasting plasma glucose,Rate,2019,1.1285452655139554,2.7563568265952156,0.1995385925489331
Deaths,Bolivia (Plurinational State of),Female,Age-standardized,Colon and rectum cancer,High fasting plasma glucose,Rate,2019,1.1961560571216285,3.061506131954131,0.20851882202571295
Deaths,Bolivia (Plurinational State of),Both,Age-standardized,Colon and rectum cancer,High fasting plasma glucose,Rate,2019,1.1651292233509531,2.815795046504714,0.26654935500820315
Deaths,Chile,Male,Age-standardized,Colon and rectum cancer,High fasting plasma glucose,Percent,2019,0.11536318866462184,0.2547310277862355,0.021383058708926404
Deaths,Chile,Female,Age-standardized,Colon and rectum cancer,High fasting plasma glucose,Percent,2019,0.11347381822485827,0.2510510686949778,0.022091616241374554
Deaths,Chile,Both,Age-standardized,Colon and rectum cancer,High fasting plasma glucose,Percent,2019,0.11441710831204473,0.24260971497829428,0.028800755092279254
Deaths,Chile,Male,Age-standardized,Colon and rectum cancer,High fasting plasma glucose,Rate,2019,1.846056247618004,4.117647787837999,0.35320529441445037
Deaths,Chile,Female,Age-standardized,Colon and rectum cancer,High fasting plasma glucose,Rate,2019,1.5439732471141139,3.519172198893546,0.29725732273991723
Deaths,Chile,Both,Age-standardized,Colon and rectum cancer,High fasting plasma glucose,Rate,2019,1.6848298355073597,3.6151942655677645,0.4248659178650509
Deaths,Chile,Male,Age-standardized,Bladder cancer,High fasting plasma glucose,Percent,2019,0.11900323020771197,0.2610980101943248,0.020294530572442217
Deaths,Chile,Female,Age-standardized,Bladder cancer,High fasting plasma glucose,Percent,2019,0.1166091528455679,0.2591718668169758,0.020733470199822843
Deaths,Chile,Both,Age-standardized,Bladder cancer,High fasting plasma glucose,Percent,2019,0.11800383199361411,0.24736157137277204,0.026001624154153254
Deaths,Chile,Male,Age-standardized,Bladder cancer,High fasting plasma glucose,Rate,2019,0.5164768300130564,1.149630255513005,0.08865200238378858
Deaths,Chile,Female,Age-standardized,Bladder cancer,High fasting plasma glucose,Rate,2019,0.21002421293002835,0.4726951625127306,0.03875411140461931
Deaths,Chile,Both,Age-standardized,Bladder cancer,High fasting plasma glucose,Rate,2019,0.34020724029837524,0.7300660904624775,0.07426427918711499
Deaths,Colombia,Male,Age-standardized,All causes,High fasting plasma glucose,Percent,2019,0.12528746470840757,0.16805581701489405,0.09119700268244406
Deaths,Colombia,Female,Age-standardized,All causes,High fasting plasma glucose,Percent,2019,0.14787561663900767,0.1990796421932695,0.10893170703063293
Deaths,Colombia,Both,Age-standardized,All causes,High fasting plasma glucose,Percent,2019,0.13453910800267352,0.1813589174266953,0.09950896906830098
Deaths,Colombia,Male,Age-standardized,All causes,High fasting plasma glucose,Rate,2019,69.86230528291186,100.16175858347204,46.86901085788271
Deaths,Colombia,Female,Age-standardized,All causes,High fasting plasma glucose,Rate,2019,56.15248305529313,80.43557476768652,38.16258538356263
Deaths,Colombia,Both,Age-standardized,All causes,High fasting plasma glucose,Rate,2019,62.35962917362351,88.90059678442675,42.29171559787274
Deaths,Colombia,Male,Age-standardized,Tuberculosis,High fasting plasma glucose,Percent,2019,0.14778110493980479,0.21489281738137644,0.08488059239411831
Deaths,Colombia,Female,Age-standardized,Tuberculosis,High fasting plasma glucose,Percent,2019,0.11463112647549359,0.16825162349547373,0.0658920740267165
Deaths,Colombia,Both,Age-standardized,Tuberculosis,High fasting plasma glucose,Percent,2019,0.1361291866432852,0.19794612244274043,0.07827958453461946
Deaths,Colombia,Male,Age-standardized,Tuberculosis,High fasting plasma glucose,Rate,2019,0.3704455921798278,0.5997673409955119,0.1963284994645902
Deaths,Colombia,Female,Age-standardized,Tuberculosis,High fasting plasma glucose,Rate,2019,0.12700799729883736,0.21062937082540537,0.06680405190562907
Deaths,Colombia,Both,Age-standardized,Tuberculosis,High fasting plasma glucose,Rate,2019,0.23738330146660594,0.3784757496300205,0.1273087635100518
Deaths,Guyana,Male,Age-standardized,Tuberculosis,High fasting plasma glucose,Percent,1990,0.12664052167446233,0.18445735729364232,0.07641581831361574
Deaths,Guyana,Female,Age-standardized,Tuberculosis,High fasting plasma glucose,Percent,1990,0.12741208199079368,0.1798036641653827,0.07970338433649221
Deaths,Guyana,Both,Age-standardized,Tuberculosis,High fasting plasma glucose,Percent,1990,0.1267226269306625,0.18278031627738411,0.07758419474681061
Deaths,Guyana,Male,Age-standardized,Tuberculosis,High fasting plasma glucose,Rate,1990,3.891241454757616,5.730253210923043,2.2468483204064627
Deaths,Guyana,Female,Age-standardized,Tuberculosis,High fasting plasma glucose,Rate,1990,1.566603825780748,2.284630757468305,0.9351152038336367
Deaths,Guyana,Both,Age-standardized,Tuberculosis,High fasting plasma glucose,Rate,1990,2.663146611259383,3.909318745754796,1.5608006749571446
Deaths,Bolivia (Plurinational State of),Male,Age-standardized,Tuberculosis,High fasting plasma glucose,Percent,1990,0.06572565894561747,0.10099727402243974,0.037175961309266446
Deaths,Bolivia (Plurinational State of),Female,Age-standardized,Tuberculosis,High fasting plasma glucose,Percent,1990,0.06197769429846852,0.09419523165097937,0.03492436116191877
Deaths,Bolivia (Plurinational State of),Both,Age-standardized,Tuberculosis,High fasting plasma glucose,Percent,1990,0.06366404770883682,0.0963257099961617,0.036036195604966625
Deaths,Bolivia (Plurinational State of),Male,Age-standardized,Tuberculosis,High fasting plasma glucose,Rate,1990,8.028251995383943,13.095158750607542,4.336403985071031
Deaths,Bolivia (Plurinational State of),Female,Age-standardized,Tuberculosis,High fasting plasma glucose,Rate,1990,5.598692627729794,9.602627214693381,2.428347300783982
Deaths,Bolivia (Plurinational State of),Both,Age-standardized,Tuberculosis,High fasting plasma glucose,Rate,1990,6.656049367908775,10.997636041665743,3.5552201462706017
Deaths,Peru,Male,Age-standardized,Ischemic heart disease,High fasting plasma glucose,Percent,2019,0.20184091868557402,0.36939308737718207,0.10112625054434632
Deaths,Peru,Female,Age-standardized,Ischemic heart disease,High fasting plasma glucose,Percent,2019,0.19319956861206386,0.34713882017810843,0.09903421575315097
Deaths,Peru,Both,Age-standardized,Ischemic heart disease,High fasting plasma glucose,Percent,2019,0.19800003808548858,0.348849038788815,0.10253807543137984
Deaths,Peru,Male,Age-standardized,Ischemic heart disease,High fasting plasma glucose,Rate,2019,11.758686431789146,23.078357172450307,5.644403012716691
Deaths,Peru,Female,Age-standardized,Ischemic heart disease,High fasting plasma glucose,Rate,2019,7.693428930756661,14.727148317045407,3.640913147980441
Deaths,Peru,Both,Age-standardized,Ischemic heart disease,High fasting plasma glucose,Rate,2019,9.628026461627856,18.349864802861948,4.648338096325182
Deaths,Bolivia (Plurinational State of),Female,Age-standardized,Breast cancer,High fasting plasma glucose,Percent,1990,0.0490209823710749,0.11310192334140742,0.008993455723025075
Deaths,Bolivia (Plurinational State of),Both,Age-standardized,Breast cancer,High fasting plasma glucose,Percent,1990,0.048563614705948756,0.11238983058859058,0.008921686560031823
Deaths,Bolivia (Plurinational State of),Female,Age-standardized,Breast cancer,High fasting plasma glucose,Rate,1990,0.8064271492255084,1.9180288411856787,0.14621857305139052
Deaths,Bolivia (Plurinational State of),Both,Age-standardized,Breast cancer,High fasting plasma glucose,Rate,1990,0.4356225809469516,1.0330875622027509,0.07918224866671666
Deaths,Chile,Male,Age-standardized,Ischemic heart disease,High fasting plasma glucose,Percent,2019,0.34885432219518203,0.5651393455784844,0.18965640535681605
Deaths,Chile,Female,Age-standardized,Ischemic heart disease,High fasting plasma glucose,Percent,2019,0.35054999265296166,0.6111940085951006,0.17676772174532435
Deaths,Chile,Both,Age-standardized,Ischemic heart disease,High fasting plasma glucose,Percent,2019,0.34824749973635993,0.5805501515741737,0.1844820200794981
Deaths,Chile,Male,Age-standardized,Ischemic heart disease,High fasting plasma glucose,Rate,2019,22.885573915383656,37.75857970090594,12.436973940806501
Deaths,Chile,Female,Age-standardized,Ischemic heart disease,High fasting plasma glucose,Rate,2019,13.18299924980499,23.145188171801273,6.3879102267419405
Deaths,Chile,Both,Age-standardized,Ischemic heart disease,High fasting plasma glucose,Rate,2019,17.547702264229024,29.227576535401617,9.2336250626944
Deaths,Argentina,Male,Age-standardized,All causes,High fasting plasma glucose,Percent,1990,0.08545354933038266,0.1066482950922778,0.06924431270724027
Deaths,Argentina,Female,Age-standardized,All causes,High fasting plasma glucose,Percent,1990,0.09838165870428896,0.12738434793229145,0.07874938408872316
Deaths,Argentina,Both,Age-standardized,All causes,High fasting plasma glucose,Percent,1990,0.09129914746968457,0.11473865100903284,0.07347774433452621
Deaths,Peru,Male,Age-standardized,Alzheimer's disease and other dementias,High fasting plasma glucose,Percent,2019,0.0873764475805479,0.20234284598636754,0.01602054104506668
Deaths,Peru,Female,Age-standardized,Alzheimer's disease and other dementias,High fasting plasma glucose,Percent,2019,0.08502012757379895,0.20057716276005827,0.015053106774093007
Deaths,Peru,Both,Age-standardized,Alzheimer's disease and other dementias,High fasting plasma glucose,Percent,2019,0.08605325985599302,0.18544010009834005,0.019240988103665944
Deaths,Peru,Male,Age-standardized,Alzheimer's disease and other dementias,High fasting plasma glucose,Rate,2019,1.8037634954296529,6.400205158816722,0.1496250383808553
Deaths,Peru,Female,Age-standardized,Alzheimer's disease and other dementias,High fasting plasma glucose,Rate,2019,1.8439392255438884,7.08421778673926,0.17095232538425553
Deaths,Peru,Both,Age-standardized,Alzheimer's disease and other dementias,High fasting plasma glucose,Rate,2019,1.8256178523208741,6.661953325047668,0.19693195142485442
Deaths,Peru,Male,Age-standardized,Diabetes mellitus,High fasting plasma glucose,Percent,2019,1.0,1.0,1.0
Deaths,Peru,Female,Age-standardized,Diabetes mellitus,High fasting plasma glucose,Percent,2019,1.0,1.0,1.0
Deaths,Peru,Both,Age-standardized,Diabetes mellitus,High fasting plasma glucose,Percent,2019,1.0,1.0,1.0
Deaths,Peru,Male,Age-standardized,Diabetes mellitus,High fasting plasma glucose,Rate,2019,14.98939721697462,20.10422087886109,10.821597304997391
Deaths,Peru,Female,Age-standardized,Diabetes mellitus,High fasting plasma glucose,Rate,2019,14.788658245813176,19.361300564300354,11.064614065752748
Deaths,Peru,Both,Age-standardized,Diabetes mellitus,High fasting plasma glucose,Rate,2019,14.911629387469004,19.607560905439247,11.199096034197392
Deaths,Guyana,Male,Age-standardized,Pancreatic cancer,High fasting plasma glucose,Percent,2019,0.146666928313247,0.3191344293418844,0.0296692447026568
Deaths,Guyana,Female,Age-standardized,Pancreatic cancer,High fasting plasma glucose,Percent,2019,0.15224619187528268,0.32684043550052466,0.02867102961273939
Deaths,Guyana,Both,Age-standardized,Pancreatic cancer,High fasting plasma glucose,Percent,2019,0.149621955136399,0.30505531699566046,0.03662939149110431
Deaths,Guyana,Male,Age-standardized,Pancreatic cancer,High fasting plasma glucose,Rate,2019,0.8442849188348904,1.9377808856061445,0.1763000067100008
Deaths,Guyana,Female,Age-standardized,Pancreatic cancer,High fasting plasma glucose,Rate,2019,0.9719896753752091,2.1859528355040356,0.1853577124476031
Deaths,Guyana,Both,Age-standardized,Pancreatic cancer,High fasting plasma glucose,Rate,2019,0.9182374044341569,1.9912962823548461,0.22464915025324914
