measure,location,sex,age,cause,rei,metric,year_start,year_end,val,upper,lower
Deaths,Guyana,Both,Age-standardized,Peripheral artery disease,High fasting plasma glucose,Percent,1990,2019,0.26156181645550336,0.3378104092741189,0.189487691678491
Deaths,Guyana,Male,Age-standardized,Peripheral artery disease,High fasting plasma glucose,Rate,1990,2019,0.8730365614334972,1.6253611571096191,0.17078551644980972
Deaths,Guyana,Female,Age-standardized,Peripheral artery disease,High fasting plasma glucose,Rate,1990,2019,0.992408074681844,5.794978210957901,-0.04667525859081341
Deaths,Guyana,Both,Age-standardized,Peripheral artery disease,High fasting plasma glucose,Rate,1990,2019,0.9048218584349259,2.1799455918381474,0.22503101121703467
Deaths,Peru,Female,Age-standardized,Breast cancer,High fasting plasma glucose,Percent,1990,2019,0.6142682842424317,0.8134745705075576,0.46205735877077186
Deaths,Peru,Both,Age-standardized,Breast cancer,High fasting plasma glucose,Percent,1990,2019,0.612254560132614,0.8154710004151073,0.46116535014779053
Deaths,Peru,Female,Age-standardized,Breast cancer,High fasting plasma glucose,Rate,1990,2019,0.3578334162226479,0.8660108993892364,-0.0026582451005760566
Deaths,Peru,Both,Age-standardized,Breast cancer,High fasting plasma glucose,Rate,1990,2019,0.37671272786702437,0.888044365635915,0.012761301125440135
Deaths,Ecuador,Male,Age-standardized,Diabetes mellitus,High fasting plasma glucose,Percent,1990,2019,0.0,0.0,0.0
Deaths,Ecuador,Female,Age-standardized,Diabetes mellitus,High fasting plasma glucose,Percent,1990,2019,0.0,0.0,0.0
Deaths,Ecuador,Both,Age-standardized,Diabetes mellitus,High fasting plasma glucose,Percent,1990,2019,0.0,0.0,0.0
Deaths,Ecuador,Male,Age-standardized,Diabetes mellitus,High fasting plasma glucose,Rate,1990,2019,0.8312682511009227,1.3457198443932887,0.4279979080698827
Deaths,Ecuador,Female,Age-standardized,Diabetes mellitus,High fasting plasma glucose,Rate,1990,2019,0.3285198361789438,0.6457557147783203,-0.005195262536153217
Deaths,Ecuador,Both,Age-standardized,Diabetes mellitus,High fasting plasma glucose,Rate,1990,2019,0.5479651784326977,0.9366193819791289,0.2052014250911252
Deaths,Brazil,Male,Age-standardized,Alzheimer's disease and other dementias,High fasting plasma glucose,Percent,1990,2019,0.1021753475039287,0.16689593728299926,0.06080260292997766
Deaths,Brazil,Female,Age-standardized,Alzheimer's disease and other dementias,High fasting plasma glucose,Percent,1990,2019,0.14301117479072434,0.19806454670190354,0.10649821931573125
Deaths,Brazil,Both,Age-standardized,Alzheimer's disease and other dementias,High fasting plasma glucose,Percent,1990,2019,0.12955142021255342,0.177361344377437,0.09504115704154689
Deaths,Brazil,Male,Age-standardized,Alzheimer's disease and other dementias,High fasting plasma glucose,Rate,1990,2019,0.0867716008561617,0.19209207542084533,0.019131057326086418
Deaths,Brazil,Female,Age-standardized,Alzheimer's disease and other dementias,High fasting plasma glucose,Rate,1990,2019,0.06875809966035742,0.16248381266222514,0.013248474249180135
Deaths,Brazil,Both,Age-standardized,Alzheimer's disease and other dementias,High fasting plasma glucose,Rate,1990,2019,0.07847618030785102,0.1616311936449157,0.025025276162455607
Deaths,Uruguay,Male,Age-standardized,Chronic kidney disease,High fasting plasma glucose,Percent,1990,2019,0.12124156389543342,0.27890378953663036,-0.03530420322355634
Deaths,Uruguay,Female,Age-standardized,Chronic kidney disease,High fasting plasma glucose,Percent,1990,2019,0.19586945482824605,0.35563004330764675,0.05481871494617564
Deaths,Uruguay,Both,Age-standardized,Chronic kidney disease,High fasting plasma glucose,Percent,1990,2019,0.15570579422767877,0.29528626182588447,0.019929709641929257
Deaths,Uruguay,Male,Age-standardized,Chronic kidney disease,High fasting plasma glucose,Rate,1990,2019,0.29531141567416114,0.5352870691999523,0.07574781170790938
Deaths,Uruguay,Female,Age-standardized,Chronic kidney disease,High fasting plasma glucose,Rate,1990,2019,0.5265019118440203,0.7974150229642716,0.27851727735013754
Deaths,Uruguay,Both,Age-standardized,Chronic kidney disease,High fasting plasma glucose,Rate,1990,2019,0.3919410659853153,0.6200896519490082,0.18470213517661963
Deaths,Uruguay,Male,Age-standardized,Alzheimer's disease and other dementias,High fasting plasma glucose,Percent,1990,2019,2.2726846324381094,2.8776259043572323,1.919806619645718
Deaths,Uruguay,Female,Age-standardized,Alzheimer's disease and other dementias,High fasting plasma glucose,Percent,1990,2019,1.15647689810466,1.5218055096803298,0.9020837679898845
Deaths,Uruguay,Both,Age-standardized,Alzheimer's disease and other dementias,High fasting plasma glucose,Percent,1990,2019,1.4571501187921219,1.912797167145327,1.1916891636198101
Deaths,Uruguay,Male,Age-standardized,Alzheimer's disease and other dementias,High fasting plasma glucose,Rate,1990,2019,2.1673580549749474,2.82446580568402,1.7854136736465134
Deaths,Uruguay,Female,Age-standardized,Alzheimer's disease and other dementias,High fasting plasma glucose,Rate,1990,2019,1.1301356001903422,1.556223239274056,0.8622278453356649
Deaths,Uruguay,Both,Age-standardized,Alzheimer's disease and other dementias,High fasting plasma glucose,Rate,1990,2019,1.414221220058514,1.9080177799149016,1.1407236240658059
Deaths,Argentina,Male,Age-standardized,Alzheimer's disease and other dementias,High fasting plasma glucose,Percent,1990,2019,0.687159113160606,0.964868667159844,0.5285184550825618
Deaths,Argentina,Female,Age-standardized,Alzheimer's disease and other dementias,High fasting plasma glucose,Percent,1990,2019,0.41610521544342366,0.6451970854041221,0.27257834318701374
Deaths,Argentina,Both,Age-standardized,Alzheimer's disease and other dementias,High fasting plasma glucose,Percent,1990,2019,0.49230102577656343,0.7089113464824177,0.3631155984823135
Deaths,Argentina,Male,Age-standardized,Alzheimer's disease and other dementias,High fasting plasma glucose,Rate,1990,2019,0.7209863573999437,1.050022816316493,0.5237665445385332
Deaths,Argentina,Female,Age-standardized,Alzheimer's disease and other dementias,High fasting plasma glucose,Rate,1990,2019,0.43043434052232754,0.6994388207373837,0.2697871921107812
Deaths,Argentina,Both,Age-standardized,Alzheimer's disease and other dementias,High fasting plasma glucose,Rate,1990,2019,0.5122761704999425,0.7636156335557319,0.36589832043123655
Deaths,Suriname,Male,Age-standardized,Colon and rectum cancer,High fasting plasma glucose,Percent,1990,2019,0.5017377667388357,0.7062646606180393,0.37871983512722934
Deaths,Suriname,Female,Age-standardized,Colon and rectum cancer,High fasting plasma glucose,Percent,1990,2019,0.5174584123437367,0.7413252057732904,0.4005865033746444
Deaths,Suriname,Both,Age-standardized,Colon and rectum cancer,High fasting plasma glucose,Percent,1990,2019,0.513762427275215,0.694504105202196,0.4073489671884677
Deaths,Suriname,Male,Age-standardized,Colon and rectum cancer,High fasting plasma glucose,Rate,1990,2019,1.1552804724210817,1.8045718222403977,0.6851788540791705
Deaths,Suriname,Female,Age-standardized,Colon and rectum cancer,High fasting plasma glucose,Rate,1990,2019,0.8324209518099012,1.364263760450382,0.49067828035512845
Deaths,Suriname,Both,Age-standardized,Colon and rectum cancer,High fasting plasma glucose,Rate,1990,2019,0.9967089326541767,1.5078161208753411,0.6382638911858368
Deaths,Chile,Male,Age-standardized,Bladder cancer,High fasting plasma glucose,Percent,1990,2019,0.6611259532667194,0.9590254653537281,0.4856790093407055
Deaths,Chile,Female,Age-standardized,Bladder cancer,High fasting plasma glucose,Percent,1990,2019,0.5309377888307452,0.7777786056084449,0.3768564822067862
Deaths,Chile,Both,Age-standardized,Bladder cancer,High fasting plasma glucose,Percent,1990,2019,0.6164341544576967,0.8425438778282203,0.48673589612864937
Deaths,Chile,Male,Age-standardized,Bladder cancer,High fasting plasma glucose,Rate,1990,2019,0.6037805559880888,0.9895139504384172,0.36102607472263487
Deaths,Chile,Female,Age-standardized,Bladder cancer,High fasting plasma glucose,Rate,1990,2019,0.5152567933059067,0.8847018226197305,0.2626155940309458
Deaths,Chile,Both,Age-standardized,Bladder cancer,High fasting plasma glucose,Rate,1990,2019,0.562831782102916,0.9069964433946693,0.34144960168934996
Deaths,Paraguay,Male,Age-standardized,Liver cancer,High fasting plasma glucose,Percent,1990,2019,1.0278904979941534,1.5115914052146466,0.7161274803363284
Deaths,Paraguay,Female,Age-standardized,Liver cancer,High fasting plasma glucose,Percent,1990,2019,0.604780342785735,0.9221379993433532,0.3663706522295762
Deaths,Paraguay,Both,Age-standardized,Liver cancer,High fasting plasma glucose,Percent,1990,2019,0.6261848376196141,1.0462923212691533,0.3312874865143695
Deaths,Paraguay,Male,Age-standardized,Liver cancer,High fasting plasma glucose,Rate,1990,2019,1.2138651432366045,2.391604348229027,0.49270706721201385
Deaths,Paraguay,Female,Age-standardized,Liver cancer,High fasting plasma glucose,Rate,1990,2019,0.005082553703913589,0.4343432010192086,-0.3010576320089398
Deaths,Paraguay,Both,Age-standardized,Liver cancer,High fasting plasma glucose,Rate,1990,2019,0.4383801996126838,1.037385869620518,0.01809377651625707
Deaths,Paraguay,Male,Age-standardized,"Tracheal, bronchus, and lung cancer",High fasting plasma glucose,Percent,1990,2019,0.7652942187525394,1.034827171520411,0.5955099595150709
Deaths,Paraguay,Female,Age-standardized,"Tracheal, bronchus, and lung cancer",High fasting plasma glucose,Percent,1990,2019,0.44878858134202804,0.64202418442344,0.3336916934489527
Deaths,Paraguay,Both,Age-standardized,"Tracheal, bronchus, and lung cancer",High fasting plasma glucose,Percent,1990,2019,0.6881010969688087,0.9042246768839552,0.5528279444021363
Deaths,Paraguay,Male,Age-standardized,"Tracheal, bronchus, and lung cancer",High fasting plasma glucose,Rate,1990,2019,1.625220371375657,2.6079197383354114,0.945774012962911
Deaths,Paraguay,Female,Age-standardized,"Tracheal, bronchus, and lung cancer",High fasting plasma glucose,Rate,1990,2019,1.0762468550169042,1.9056336658184234,0.47533924408097883
Deaths,Paraguay,Both,Age-standardized,"Tracheal, bronchus, and lung cancer",High fasting plasma glucose,Rate,1990,2019,1.4860904478009933,2.371372608269993,0.8408764275001357
Deaths,Peru,Male,Age-standardized,Liver cancer,High fasting plasma glucose,Percent,1990,2019,0.8670792474468259,1.2972094726643317,0.5201053576744208
Deaths,Peru,Female,Age-standardized,Liver cancer,High fasting plasma glucose,Percent,1990,2019,0.7576565379336362,1.1454782114764346,0.5003682478962999
Deaths,Peru,Both,Age-standardized,Liver cancer,High fasting plasma glucose,Percent,1990,2019,0.7660830223072085,1.112854682938826,0.5133194313764241
Deaths,Peru,Male,Age-standardized,Liver cancer,High fasting plasma glucose,Rate,1990,2019,-0.15751757633767507,0.27007378769601553,-0.4384550569474724
Deaths,Peru,Female,Age-standardized,Liver cancer,High fasting plasma glucose,Rate,1990,2019,-0.24750829659432194,0.11395757316317481,-0.486795538009793
Deaths,Peru,Both,Age-standardized,Liver cancer,High fasting plasma glucose,Rate,1990,2019,-0.22219468452164756,0.12450485706850922,-0.45746961069851333
Deaths,Uruguay,Male,Age-standardized,Diabetes mellitus,High fasting plasma glucose,Percent,1990,2019,0.0,0.0,0.0
Deaths,Uruguay,Female,Age-standardized,Diabetes mellitus,High fasting plasma glucose,Percent,1990,2019,0.0,0.0,0.0
Deaths,Uruguay,Both,Age-standardized,Diabetes mellitus,High fasting plasma glucose,Percent,1990,2019,0.0,0.0,0.0
Deaths,Uruguay,Male,Age-standardized,Diabetes mellitus,High fasting plasma glucose,Rate,1990,2019,-0.0009446145107136563,0.10480734551137766,-0.09339999030202417
Deaths,Uruguay,Female,Age-standardized,Diabetes mellitus,High fasting plasma glucose,Rate,1990,2019,-0.23140415025057534,-0.1526050331844641,-0.31359194572664667
Deaths,Uruguay,Both,Age-standardized,Diabetes mellitus,High fasting plasma glucose,Rate,1990,2019,-0.134711580525644,-0.06671200132029503,-0.20103829795921602
Deaths,Paraguay,Female,Age-standardized,Breast cancer,High fasting plasma glucose,Percent,1990,2019,0.4909770202497207,0.6891683530218841,0.36062662706972864
Deaths,Paraguay,Both,Age-standardized,Breast cancer,High fasting plasma glucose,Percent,1990,2019,0.48584348959112406,0.6844057816648126,0.35776274189400664
Deaths,Paraguay,Female,Age-standardized,Breast cancer,High fasting plasma glucose,Rate,1990,2019,1.0803839024326767,1.7946235531215309,0.5118613639931058
Deaths,Paraguay,Both,Age-standardized,Breast cancer,High fasting plasma glucose,Rate,1990,2019,1.076536151562002,1.7746119194477297,0.5119439214596737
Deaths,Venezuela (Bolivarian Republic of),Male,Age-standardized,Alzheimer's disease and other dementias,High fasting plasma glucose,Percent,1990,2019,0.16208245427392326,0.3338067605035257,0.053672232733778004
Deaths,Venezuela (Bolivarian Republic of),Female,Age-standardized,Alzheimer's disease and other dementias,High fasting plasma glucose,Percent,1990,2019,0.12006571360373441,0.2692483808268161,-0.006474897320645794
Deaths,Venezuela (Bolivarian Republic of),Both,Age-standardized,Alzheimer's disease and other dementias,High fasting plasma glucose,Percent,1990,2019,0.13653457864305343,0.2534503211377892,0.034650469993656154
Deaths,Venezuela (Bolivarian Republic of),Male,Age-standardized,Alzheimer's disease and other dementias,High fasting plasma glucose,Rate,1990,2019,0.1661702031416452,0.44681827482274633,-0.0545443495800927
Deaths,Venezuela (Bolivarian Republic of),Female,Age-standardized,Alzheimer's disease and other dementias,High fasting plasma glucose,Rate,1990,2019,0.09581558569028535,0.4082517096569285,-0.11969869328371609
Deaths,Venezuela (Bolivarian Republic of),Both,Age-standardized,Alzheimer's disease and other dementias,High fasting plasma glucose,Rate,1990,2019,0.1245868944717307,0.40902003596693143,-0.09132626885649872
Deaths,Argentina,Male,Age-standardized,Diabetes mellitus,High fasting plasma glucose,Percent,1990,2019,0.0,0.0,0.0
Deaths,Argentina,Female,Age-standardized,Diabetes mellitus,High fasting plasma glucose,Percent,1990,2019,0.0,0.0,0.0
Deaths,Argentina,Both,Age-standardized,Diabetes mellitus,High fasting plasma glucose,Percent,1990,2019,0.0,0.0,0.0
Deaths,Argentina,Male,Age-standardized,Diabetes mellitus,High fasting plasma glucose,Rate,1990,2019,-0.04578683593789362,0.05109906558263551,-0.12867115015214112
Deaths,Argentina,Female,Age-standardized,Diabetes mellitus,High fasting plasma glucose,Rate,1990,2019,-0.21805892242936706,-0.14047025969984522,-0.2889852007242577
Deaths,Argentina,Both,Age-standardized,Diabetes mellitus,High fasting plasma glucose,Rate,1990,2019,-0.1359563060131958,-0.0748477614975854,-0.19181563248576897
Deaths,Argentina,Male,Age-standardized,Chronic kidney disease,High fasting plasma glucose,Percent,1990,2019,-0.0049632927356192055,0.10808162570712204,-0.1085428393543285
Deaths,Argentina,Female,Age-standardized,Chronic kidney disease,High fasting plasma glucose,Percent,1990,2019,0.008028831773575457,0.1045501356441799,-0.08350685964064561
Deaths,Argentina,Both,Age-standardized,Chronic kidney disease,High fasting plasma glucose,Percent,1990,2019,0.002600833741548114,0.08138059320269009,-0.07168576410551712
Deaths,Argentina,Male,Age-standardized,Chronic kidney disease,High fasting plasma glucose,Rate,1990,2019,0.17874186837161649,0.36086758656316437,0.029073813014522297
Deaths,Argentina,Female,Age-standardized,Chronic kidney disease,High fasting plasma glucose,Rate,1990,2019,0.25622516259792255,0.43552619996552944,0.08537913108480885
Deaths,Argentina,Both,Age-standardized,Chronic kidney disease,High fasting plasma glucose,Rate,1990,2019,0.21008311249785674,0.3449844335709452,0.0776230969035656
Deaths,Chile,Male,Age-standardized,"Tracheal, bronchus, and lung cancer",High fasting plasma glucose,Percent,1990,2019,0.7510130761359486,1.0617675557087374,0.5649534267286567
Deaths,Chile,Female,Age-standardized,"Tracheal, bronchus, and lung cancer",High fasting plasma glucose,Percent,1990,2019,0.5849260482039197,0.8265153572261555,0.4260458746036891
Deaths,Chile,Both,Age-standardized,"Tracheal, bronchus, and lung cancer",High fasting plasma glucose,Percent,1990,2019,0.7010714590762158,1.032915352102752,0.5235483781832223
Deaths,Chile,Male,Age-standardized,"Tracheal, bronchus, and lung cancer",High fasting plasma glucose,Rate,1990,2019,0.24824632128426907,0.5181956147965429,0.08777141820644462
Deaths,Chile,Female,Age-standardized,"Tracheal, bronchus, and lung cancer",High fasting plasma glucose,Rate,1990,2019,1.0496489860615035,1.4548271307103153,0.7768706759050231
Deaths,Chile,Both,Age-standardized,"Tracheal, bronchus, and lung cancer",High fasting plasma glucose,Rate,1990,2019,0.4862485877745824,0.8005627037440628,0.2998048232104768
Deaths,Colombia,Male,Age-standardized,Liver cancer,High fasting plasma glucose,Percent,1990,2019,0.4871633377282669,0.8071072261451362,0.25257685325635376
Deaths,Colombia,Female,Age-standardized,Liver cancer,High fasting plasma glucose,Percent,1990,2019,0.2688912577249673,0.5251582998196891,0.07170752027287994
Deaths,Colombia,Both,Age-standardized,Liver cancer,High fasting plasma glucose,Percent,1990,2019,0.27636210644247805,0.5553107907522045,0.08053855566367772
Deaths,Colombia,Male,Age-standardized,Liver cancer,High fasting plasma glucose,Rate,1990,2019,0.7823870581400058,1.507410376946302,0.2582710755597638
Deaths,Colombia,Female,Age-standardized,Liver cancer,High fasting plasma glucose,Rate,1990,2019,-0.1765315081583264,0.11562444647644489,-0.3916354842014703
Deaths,Colombia,Both,Age-standardized,Liver cancer,High fasting plasma glucose,Rate,1990,2019,0.12271863162577469,0.5322312383067919,-0.16663749189878793
Deaths,Peru,Male,Age-standardized,Pancreatic cancer,High fasting plasma glucose,Percent,1990,2019,0.5786813560111089,0.7967276715394674,0.4345164430772336
Deaths,Peru,Female,Age-standardized,Pancreatic cancer,High fasting plasma glucose,Percent,1990,2019,0.5537660749572009,0.7404847962307185,0.40998850445923835
Deaths,Peru,Both,Age-standardized,Pancreatic cancer,High fasting plasma glucose,Percent,1990,2019,0.5716625846450432,0.7679443055680973,0.44269537569506023
Deaths,Peru,Male,Age-standardized,Pancreatic cancer,High fasting plasma glucose,Rate,1990,2019,2.5704071091271543,4.239754729167327,1.5079422824744497
Deaths,Peru,Female,Age-standardized,Pancreatic cancer,High fasting plasma glucose,Rate,1990,2019,3.637060356233583,5.420175226517467,2.425083342028098
Deaths,Peru,Both,Age-standardized,Pancreatic cancer,High fasting plasma glucose,Rate,1990,2019,3.104982874505927,4.738181550880561,1.9871670684167497
Deaths,Peru,Male,Age-standardized,"Tracheal, bronchus, and lung cancer",High fasting plasma glucose,Percent,1990,2019,0.615739296296781,0.8277123118316655,0.4715828928117557
Deaths,Peru,Female,Age-standardized,"Tracheal, bronchus, and lung cancer",High fasting plasma glucose,Percent,1990,2019,0.5767340450240367,0.7780368019708903,0.4315040327146403
Deaths,Peru,Both,Age-standardized,"Tracheal, bronchus, and lung cancer",High fasting plasma glucose,Percent,1990,2019,0.5971502478811336,0.862656907655214,0.4274893983535653
Deaths,Peru,Male,Age-standardized,"Tracheal, bronchus, and lung cancer",High fasting plasma glucose,Rate,1990,2019,-0.09337791935962306,0.32653488775028183,-0.3743081850531609
Deaths,Peru,Female,Age-standardized,"Tracheal, bronchus, and lung cancer",High fasting plasma glucose,Rate,1990,2019,0.4658864266075881,1.0058767384510918,0.09805862294740615
Deaths,Peru,Both,Age-standardized,"Tracheal, bronchus, and lung cancer",High fasting plasma glucose,Rate,1990,2019,0.09626728240104628,0.515791995009794,-0.20449430283673836
Deaths,Ecuador,Male,Age-standardized,Chronic kidney disease,High fasting plasma glucose,Percent,1990,2019,0.023912992588553277,0.10734572863440507,-0.049949429446652364
Deaths,Ecuador,Female,Age-standardized,Chronic kidney disease,High fasting plasma glucose,Percent,1990,2019,0.05786263797639482,0.1428747160362033,-0.015265929823510079
Deaths,Ecuador,Both,Age-standardized,Chronic kidney disease,High fasting plasma glucose,Percent,1990,2019,0.041272047832498375,0.09841882208032017,-0.008393899367437466
Deaths,Ecuador,Male,Age-standardized,Chronic kidney disease,High fasting plasma glucose,Rate,1990,2019,1.6719942654408826,2.389413439357116,1.0594856736898348
Deaths,Ecuador,Female,Age-standardized,Chronic kidney disease,High fasting plasma glucose,Rate,1990,2019,1.3766508579816956,1.9590442138020534,0.9134929358817865
Deaths,Ecuador,Both,Age-standardized,Chronic kidney disease,High fasting plasma glucose,Rate,1990,2019,1.5308714043044285,2.127317909783424,1.0332830364168466
Deaths,Suriname,Male,Age-standardized,Pancreatic cancer,High fasting plasma glucose,Percent,1990,2019,0.4829094724330568,0.6901538243037467,0.35781191116576944
Deaths,Suriname,Female,Age-standardized,Pancreatic cancer,High fasting plasma glucose,Percent,1990,2019,0.5342208736009119,0.7504524027341063,0.41241518276971545
Deaths,Suriname,Both,Age-standardized,Pancreatic cancer,High fasting plasma glucose,Percent,1990,2019,0.5078129301417265,0.6878907375177739,0.40080520719932944
Deaths,Suriname,Male,Age-standardized,Pancreatic cancer,High fasting plasma glucose,Rate,1990,2019,5.632684974048504,7.76041907149624,4.184300894119664
Deaths,Suriname,Female,Age-standardized,Pancreatic cancer,High fasting plasma glucose,Rate,1990,2019,4.998521298415474,6.807376300853916,3.715794722101898
Deaths,Suriname,Both,Age-standardized,Pancreatic cancer,High fasting plasma glucose,Rate,1990,2019,5.333979664892482,7.039169889521581,4.167550775767315
Deaths,Suriname,Female,Age-standardized,Ovarian cancer,High fasting plasma glucose,Percent,1990,2019,0.5690118115744571,0.7968650278707189,0.4342114149754396
Deaths,Suriname,Both,Age-standardized,Ovarian cancer,High fasting plasma glucose,Percent,1990,2019,0.5789687109487763,0.8043231682390075,0.44476577725088323
Deaths,Suriname,Female,Age-standardized,Ovarian cancer,High fasting plasma glucose,Rate,1990,2019,4.21180858721128,7.378013785238872,0.7805983694106386
Deaths,Suriname,Both,Age-standardized,Ovarian cancer,High fasting plasma glucose,Rate,1990,2019,4.412906204274603,7.7207267479620585,0.8494114661365592
Deaths,Brazil,Male,Age-standardized,All causes,High fasting plasma glucose,Percent,1990,2019,0.09790819520666416,0.2051912743679105,-0.003689629109817497
Deaths,Brazil,Female,Age-standardized,All causes,High fasting plasma glucose,Percent,1990,2019,0.03034833785431181,0.1341499154886374,-0.0741156894040852
Deaths,Brazil,Both,Age-standardized,All causes,High fasting plasma glucose,Percent,1990,2019,0.0625407012274635,0.1603612184985787,-0.03035663849810149
Deaths,Brazil,Male,Age-standardized,All causes,High fasting plasma glucose,Rate,1990,2019,-0.2987683771064487,-0.22272763450773242,-0.36900699734916237
Deaths,Brazil,Female,Age-standardized,All causes,High fasting plasma glucose,Rate,1990,2019,-0.37714148817453497,-0.3110572815781897,-0.44243846051822155
Deaths,Brazil,Both,Age-standardized,All causes,High fasting plasma glucose,Rate,1990,2019,-0.34036373557028626,-0.2812804555217161,-0.400809676190045
Deaths,Paraguay,Male,Age-standardized,Stroke,High fasting plasma glucose,Percent,1990,2019,1.0344770107985355,1.8598975179288313,0.4608709747348386
Deaths,Paraguay,Female,Age-standardized,Stroke,High fasting plasma glucose,Percent,1990,2019,0.6094860918031233,1.310667548317483,0.18562881915648374
Deaths,Paraguay,Both,Age-standardized,Stroke,High fasting plasma glucose,Percent,1990,2019,0.8181008104250224,1.387107263780573,0.4128014858277115
Deaths,Paraguay,Male,Age-standardized,Stroke,High fasting plasma glucose,Rate,1990,2019,0.3490237338874239,1.224761766708392,-0.14550068970478422
Deaths,Paraguay,Female,Age-standardized,Stroke,High fasting plasma glucose,Rate,1990,2019,-0.07945511986597363,0.4382620963567098,-0.4050184789353501
Deaths,Paraguay,Both,Age-standardized,Stroke,High fasting plasma glucose,Rate,1990,2019,0.12302043434417591,0.6831678586652785,-0.23141823008063464
Deaths,Colombia,Female,Age-standardized,Ovarian cancer,High fasting plasma glucose,Percent,1990,2019,0.07835571288317639,0.19771120804947723,-0.027163618444738177
Deaths,Colombia,Both,Age-standardized,Ovarian cancer,High fasting plasma glucose,Percent,1990,2019,0.083552053098779,0.20308021140433427,-0.023025241160569643
