measure,location,sex,age,cause,rei,metric,year,val,upper,lower
DALYs (Disability-Adjusted Life Years),Bolivia (Plurinational State of),Both,Age-standardized,All causes,High fasting plasma glucose,Rate,2019,2717.0001578964925,3343.526208671124,2156.4975369210483
DALYs (Disability-Adjusted Life Years),Venezuela (Bolivarian Republic of),Both,All ages,"Tracheal, bronchus, and lung cancer",High fasting plasma glucose,Number,2019,14229.59735075989,33801.70864044505,3128.6051111786537
DALYs (Disability-Adjusted Life Years),Venezuela (Bolivarian Republic of),Both,All ages,"Tracheal, bronchus, and lung cancer",High fasting plasma glucose,Percent,2019,0.10296090407004474,0.22029408003840348,0.024432772391366906
DALYs (Disability-Adjusted Life Years),Venezuela (Bolivarian Republic of),Both,All ages,"Tracheal, bronchus, and lung cancer",High fasting plasma glucose,Rate,2019,50.69508910660505,120.42369079342608,11.146128100533499
DALYs (Disability-Adjusted Life Years),Venezuela (Bolivarian Republic of),Both,Age-standardized,"Tracheal, bronchus, and lung cancer",High fasting plasma glucose,Percent,2019,0.10480111426835736,0.22306729230426725,0.02501285705890806
DALYs (Disability-Adjusted Life Years),Venezuela (Bolivarian Republic of),Both,Age-standardized,"Tracheal, bronchus, and lung cancer",High fasting plasma glucose,Rate,2019,48.21598836833399,113.60088444107963,10.692339603095164
DALYs (Disability-Adjusted Life Years),Paraguay,Both,All ages,Peripheral artery disease,High fasting plasma glucose,Number,2019,181.53206741544022,262.356685251148,124.25915694318851
DALYs (Disability-Adjusted Life Years),Paraguay,Both,All ages,Peripheral artery disease,High fasting plasma glucose,Percent,2019,0.28635686665388166,0.32046760446215006,0.25308624622611575
DALYs (Disability-Adjusted Life Years),Paraguay,Both,All ages,Peripheral artery disease,High fasting plasma glucose,Rate,2019,2.619338364630704,3.785562191185762,1.792943701748853
DALYs (Disability-Adjusted Life Years),Venezuela (Bolivarian Republic of),Both,All ages,Colon and rectum cancer,High fasting plasma glucose,Number,2019,7698.42723425952,17965.515299387178,1847.1380447675515
DALYs (Disability-Adjusted Life Years),Venezuela (Bolivarian Republic of),Both,All ages,Colon and rectum cancer,High fasting plasma glucose,Percent,2019,0.09972499358437235,0.21109105969761655,0.025192186919599863
DALYs (Disability-Adjusted Life Years),Venezuela (Bolivarian Republic of),Both,All ages,Colon and rectum cancer,High fasting plasma glucose,Rate,2019,27.426809417109705,64.00486088946658,6.580708186144889
DALYs (Disability-Adjusted Life Years),Venezuela (Bolivarian Republic of),Both,Age-standardized,Colon and rectum cancer,High fasting plasma glucose,Percent,2019,0.10174337503143442,0.2148800843801984,0.025711593262319782
DALYs (Disability-Adjusted Life Years),Venezuela (Bolivarian Republic of),Both,Age-standardized,Colon and rectum cancer,High fasting plasma glucose,Rate,2019,26.566806408334674,61.62965180582467,6.3287642178165076
DALYs (Disability-Adjusted Life Years),Bolivia (Plurinational State of),Both,All ages,Liver cancer,High fasting plasma glucose,Number,2019,120.02123112610491,292.947414155496,25.722583179355336
DALYs (Disability-Adjusted Life Years),Bolivia (Plurinational State of),Both,All ages,Liver cancer,High fasting plasma glucose,Percent,2019,0.011363329050569216,0.02645637015117011,0.002473912302279512
DALYs (Disability-Adjusted Life Years),Bolivia (Plurinational State of),Both,All ages,Liver cancer,High fasting plasma glucose,Rate,2019,0.9991985827864103,2.43884051437171,0.21414518429170823
DALYs (Disability-Adjusted Life Years),Bolivia (Plurinational State of),Both,Age-standardized,Liver cancer,High fasting plasma glucose,Percent,2019,0.01258458069527409,0.029179099495791515,0.0027453297769315173
DALYs (Disability-Adjusted Life Years),Bolivia (Plurinational State of),Both,Age-standardized,Liver cancer,High fasting plasma glucose,Rate,2019,1.4227158357512986,3.428160663510675,0.30771424553822324
DALYs (Disability-Adjusted Life Years),Argentina,Both,Age-standardized,All causes,High fasting plasma glucose,Percent,2019,0.06885777194433705,0.08355232267080508,0.056861879206081004
DALYs (Disability-Adjusted Life Years),Argentina,Both,Age-standardized,All causes,High fasting plasma glucose,Rate,2019,1763.8450425237752,2158.6923804527382,1456.5351071557666
DALYs (Disability-Adjusted Life Years),Bolivia (Plurinational State of),Both,All ages,Breast cancer,High fasting plasma glucose,Percent,2019,0.056409888192410405,0.12846930086042269,0.010766636102924337
DALYs (Disability-Adjusted Life Years),Bolivia (Plurinational State of),Both,All ages,Breast cancer,High fasting plasma glucose,Rate,2019,12.712414126630375,31.176612386710392,2.4573937377782378
DALYs (Disability-Adjusted Life Years),Bolivia (Plurinational State of),Both,Age-standardized,Breast cancer,High fasting plasma glucose,Percent,2019,0.06020132006220246,0.13620133307447546,0.011457750563302041
DALYs (Disability-Adjusted Life Years),Bolivia (Plurinational State of),Both,Age-standardized,Breast cancer,High fasting plasma glucose,Rate,2019,16.837206507386966,40.86127582016086,3.2547593122935616
DALYs (Disability-Adjusted Life Years),Bolivia (Plurinational State of),Both,Age-standardized,"Tracheal, bronchus, and lung cancer",High fasting plasma glucose,Percent,2019,0.08242251744137462,0.18383456256459052,0.019204503518600428
DALYs (Disability-Adjusted Life Years),Bolivia (Plurinational State of),Both,Age-standardized,"Tracheal, bronchus, and lung cancer",High fasting plasma glucose,Rate,2019,25.794057190709495,65.35197905319932,5.417674357265843
DALYs (Disability-Adjusted Life Years),Argentina,Both,All ages,All causes,High fasting plasma glucose,Number,2019,945775.1937410391,1164412.6371290968,777283.5757121202
DALYs (Disability-Adjusted Life Years),Argentina,Both,All ages,All causes,High fasting plasma glucose,Percent,2019,0.07522902528291044,0.091567186106846,0.061860372812420426
DALYs (Disability-Adjusted Life Years),Argentina,Both,All ages,All causes,High fasting plasma glucose,Rate,2019,2096.3520617258655,2580.9715127859545,1722.8830247115984
DALYs (Disability-Adjusted Life Years),Suriname,Both,All ages,All causes,High fasting plasma glucose,Number,2019,25750.69012490318,30795.161209037364,20910.586127758444
DALYs (Disability-Adjusted Life Years),Venezuela (Bolivarian Republic of),Both,All ages,Ischemic heart disease,High fasting plasma glucose,Number,2019,244688.8008693992,386886.0076501524,137800.8398347393
DALYs (Disability-Adjusted Life Years),Venezuela (Bolivarian Republic of),Both,All ages,Ischemic heart disease,High fasting plasma glucose,Percent,2019,0.32889587108622786,0.5039005501624783,0.20323012136711868
DALYs (Disability-Adjusted Life Years),Venezuela (Bolivarian Republic of),Both,All ages,Ischemic heart disease,High fasting plasma glucose,Rate,2019,871.7407989622488,1378.339818651001,490.9362986306892
DALYs (Disability-Adjusted Life Years),Peru,Both,All ages,Tuberculosis,High fasting plasma glucose,Number,2019,3906.0433222201978,5943.428826228374,2245.7033057117696
DALYs (Disability-Adjusted Life Years),Peru,Both,All ages,Tuberculosis,High fasting plasma glucose,Percent,2019,0.05125092311379896,0.07235675286622856,0.03245853020582887
DALYs (Disability-Adjusted Life Years),Peru,Both,All ages,Tuberculosis,High fasting plasma glucose,Rate,2019,11.489918114504379,17.48303971547685,6.605903970730565
DALYs (Disability-Adjusted Life Years),Peru,Both,Age-standardized,Tuberculosis,High fasting plasma glucose,Percent,2019,0.052898112575673464,0.07560384512451197,0.03322960038927395
DALYs (Disability-Adjusted Life Years),Peru,Both,Age-standardized,Tuberculosis,High fasting plasma glucose,Rate,2019,11.819795125096586,18.076466862101974,6.781996894750235
DALYs (Disability-Adjusted Life Years),Argentina,Both,Age-standardized,All causes,High fasting plasma glucose,Percent,1990,0.052874970328966195,0.0628594364169537,0.04481892546600024
DALYs (Disability-Adjusted Life Years),Argentina,Both,Age-standardized,All causes,High fasting plasma glucose,Rate,1990,1724.843551161797,2052.886870734532,1455.113757777996
DALYs (Disability-Adjusted Life Years),Venezuela (Bolivarian Republic of),Both,All ages,Pancreatic cancer,High fasting plasma glucose,Number,2019,4056.5505314597667,9667.835622828543,895.9854096912354
DALYs (Disability-Adjusted Life Years),Venezuela (Bolivarian Republic of),Both,All ages,Pancreatic cancer,High fasting plasma glucose,Percent,2019,0.10384919052999658,0.21774643363777949,0.024986856698563934
DALYs (Disability-Adjusted Life Years),Venezuela (Bolivarian Republic of),Both,All ages,Pancreatic cancer,High fasting plasma glucose,Rate,2019,14.452073771912952,34.44312416479801,3.192083307971436
DALYs (Disability-Adjusted Life Years),Bolivia (Plurinational State of),Both,All ages,Colon and rectum cancer,High fasting plasma glucose,Number,2019,1771.9610505689166,4270.787513751718,389.3334994445245
DALYs (Disability-Adjusted Life Years),Bolivia (Plurinational State of),Both,All ages,Colon and rectum cancer,High fasting plasma glucose,Percent,2019,0.0766062936109039,0.1689229984483053,0.01859859520000857
DALYs (Disability-Adjusted Life Years),Bolivia (Plurinational State of),Both,All ages,Colon and rectum cancer,High fasting plasma glucose,Rate,2019,14.751898092270828,35.555082972269695,3.2412722084770373
DALYs (Disability-Adjusted Life Years),Bolivia (Plurinational State of),Both,Age-standardized,Colon and rectum cancer,High fasting plasma glucose,Percent,2019,0.08151922006531612,0.17879398178261366,0.020070821041578864
DALYs (Disability-Adjusted Life Years),Paraguay,Both,All ages,Chronic kidney disease,High fasting plasma glucose,Number,2019,16779.8038447506,21933.26845870053,12384.269621676425
DALYs (Disability-Adjusted Life Years),Paraguay,Both,All ages,Chronic kidney disease,High fasting plasma glucose,Percent,2019,0.32117165861864594,0.36708317958632714,0.27175061699053626
DALYs (Disability-Adjusted Life Years),Paraguay,Both,All ages,Chronic kidney disease,High fasting plasma glucose,Rate,2019,242.11691403782663,316.47660026997784,178.69345620215537
DALYs (Disability-Adjusted Life Years),Paraguay,Both,Age-standardized,Chronic kidney disease,High fasting plasma glucose,Percent,2019,0.3282867728141256,0.37543948307480696,0.2786650052695761
DALYs (Disability-Adjusted Life Years),Paraguay,Both,Age-standardized,Chronic kidney disease,High fasting plasma glucose,Rate,2019,293.7364207288678,381.67459075365394,218.08264044951594
DALYs (Disability-Adjusted Life Years),Brazil,Both,All ages,Tuberculosis,High fasting plasma glucose,Number,2019,19263.426791020946,26563.503747817907,12293.659291190072
DALYs (Disability-Adjusted Life Years),Brazil,Both,All ages,Tuberculosis,High fasting plasma glucose,Percent,2019,0.09043135819958543,0.12355031302559807,0.05755077073256023
DALYs (Disability-Adjusted Life Years),Brazil,Both,All ages,Tuberculosis,High fasting plasma glucose,Rate,2019,8.890888402329212,12.260183505189636,5.674045121877083
DALYs (Disability-Adjusted Life Years),Brazil,Both,Age-standardized,Tuberculosis,High fasting plasma glucose,Percent,2019,0.08628916520868266,0.11842821157633857,0.05537210828986095
DALYs (Disability-Adjusted Life Years),Brazil,Both,Age-standardized,Tuberculosis,High fasting plasma glucose,Rate,2019,7.803124791455139,10.704200713871355,5.009844295045973
DALYs (Disability-Adjusted Life Years),Bolivia (Plurinational State of),Both,Age-standardized,Colon and rectum cancer,High fasting plasma glucose,Rate,2019,20.931023567631744,50.500522465802305,4.651581576629356
DALYs (Disability-Adjusted Life Years),Suriname,Both,All ages,All causes,High fasting plasma glucose,Percent,2019,0.13197244510225944,0.15013290245346686,0.116324393186322
DALYs (Disability-Adjusted Life Years),Suriname,Both,All ages,All causes,High fasting plasma glucose,Rate,2019,4471.476023845175,5347.422703187649,3631.016646982884
DALYs (Disability-Adjusted Life Years),Chile,Both,All ages,Blindness and vision loss,High fasting plasma glucose,Number,2019,1247.8782124537886,2831.118497147262,298.75753278524314
DALYs (Disability-Adjusted Life Years),Chile,Both,All ages,Blindness and vision loss,High fasting plasma glucose,Percent,2019,0.043498141520534765,0.09206079217219221,0.011008404792714992
DALYs (Disability-Adjusted Life Years),Chile,Both,All ages,Blindness and vision loss,High fasting plasma glucose,Rate,2019,6.857091949095956,15.556998800028355,1.6416729231654283
DALYs (Disability-Adjusted Life Years),Bolivia (Plurinational State of),Both,All ages,Breast cancer,High fasting plasma glucose,Number,2019,1526.98334480045,3744.856593530827,295.17598088184144
DALYs (Disability-Adjusted Life Years),Peru,Both,All ages,All causes,High fasting plasma glucose,Number,2019,368139.38195964706,465668.8229583749,286644.17177543626
DALYs (Disability-Adjusted Life Years),Peru,Both,All ages,All causes,High fasting plasma glucose,Percent,2019,0.049042025314399704,0.057915244693436244,0.042568837312838434
DALYs (Disability-Adjusted Life Years),Peru,Both,All ages,All causes,High fasting plasma glucose,Rate,2019,1082.9094826926585,1369.7996163616888,843.1852363141871
DALYs (Disability-Adjusted Life Years),Peru,Both,Age-standardized,All causes,High fasting plasma glucose,Percent,2019,0.05061171343631963,0.05987426983391481,0.04384364224249312
DALYs (Disability-Adjusted Life Years),Peru,Both,Age-standardized,All causes,High fasting plasma glucose,Rate,2019,1143.054076717048,1445.8659147646902,889.1894147130236
DALYs (Disability-Adjusted Life Years),Venezuela (Bolivarian Republic of),Both,Age-standardized,Ischemic heart disease,High fasting plasma glucose,Percent,1990,0.256634844737307,0.41329802523514425,0.14957396404369788
DALYs (Disability-Adjusted Life Years),Venezuela (Bolivarian Republic of),Both,Age-standardized,Ischemic heart disease,High fasting plasma glucose,Rate,1990,887.7403585886352,1430.3537429778482,516.0651763151684
DALYs (Disability-Adjusted Life Years),Argentina,Both,All ages,All causes,High fasting plasma glucose,Number,1990,553511.4848562104,656020.7167841786,467058.21664611535
DALYs (Disability-Adjusted Life Years),Argentina,Both,All ages,All causes,High fasting plasma glucose,Percent,1990,0.05250694929578479,0.06217468331331261,0.044744977606273356
DALYs (Disability-Adjusted Life Years),Argentina,Both,All ages,All causes,High fasting plasma glucose,Rate,1990,1671.1936021545318,1980.6953509832856,1410.1689393047773
DALYs (Disability-Adjusted Life Years),Bolivia (Plurinational State of),Both,All ages,Tuberculosis,High fasting plasma glucose,Number,2019,4040.729031571301,6275.637690369355,2301.7357148546785
DALYs (Disability-Adjusted Life Years),Bolivia (Plurinational State of),Both,All ages,Tuberculosis,High fasting plasma glucose,Percent,2019,0.06744519974229556,0.09663291040433764,0.041816104329294154
DALYs (Disability-Adjusted Life Years),Bolivia (Plurinational State of),Both,All ages,Tuberculosis,High fasting plasma glucose,Rate,2019,33.63980425703017,52.24582540492019,19.162368546404874
DALYs (Disability-Adjusted Life Years),Bolivia (Plurinational State of),Both,Age-standardized,Tuberculosis,High fasting plasma glucose,Percent,2019,0.07750592486910736,0.11148184978118986,0.04777869295457282
DALYs (Disability-Adjusted Life Years),Bolivia (Plurinational State of),Both,Age-standardized,Tuberculosis,High fasting plasma glucose,Rate,2019,42.890349692988764,66.97061775470723,24.237720498123824
DALYs (Disability-Adjusted Life Years),Guyana,Both,All ages,Tuberculosis,High fasting plasma glucose,Number,2019,372.9820472336513,558.2247981435426,228.5512792024404
DALYs (Disability-Adjusted Life Years),Guyana,Both,All ages,Tuberculosis,High fasting plasma glucose,Percent,2019,0.14486138257188597,0.19447640722586987,0.09611256274099575
DALYs (Disability-Adjusted Life Years),Guyana,Both,All ages,Tuberculosis,High fasting plasma glucose,Rate,2019,48.3949033884279,72.430390083247,29.654824296073524
DALYs (Disability-Adjusted Life Years),Guyana,Both,Age-standardized,Tuberculosis,High fasting plasma glucose,Percent,2019,0.15097439622412878,0.2016022552128122,0.09980297134967256
DALYs (Disability-Adjusted Life Years),Guyana,Both,Age-standardized,Tuberculosis,High fasting plasma glucose,Rate,2019,51.54328748877715,76.6405937811092,31.434480293713673
DALYs (Disability-Adjusted Life Years),Uruguay,Both,All ages,All causes,High fasting plasma glucose,Number,2019,69911.11269969912,87461.13120607499,56132.87826285742
DALYs (Disability-Adjusted Life Years),Uruguay,Both,All ages,All causes,High fasting plasma glucose,Percent,2019,0.06596142471103086,0.08236126597533318,0.054102066282623984
DALYs (Disability-Adjusted Life Years),Uruguay,Both,All ages,All causes,High fasting plasma glucose,Rate,2019,2034.5847336579866,2545.3332877807875,1633.6043407071038
DALYs (Disability-Adjusted Life Years),Suriname,Both,Age-standardized,All causes,High fasting plasma glucose,Percent,2019,0.12427359086978962,0.14141196287686114,0.10950096300235264
DALYs (Disability-Adjusted Life Years),Suriname,Both,Age-standardized,All causes,High fasting plasma glucose,Rate,2019,4219.323551309638,5046.063075469267,3451.381783222875
DALYs (Disability-Adjusted Life Years),Bolivia (Plurinational State of),Both,All ages,Bladder cancer,High fasting plasma glucose,Number,2019,364.0063085308088,826.9129504744269,77.0949247324634
DALYs (Disability-Adjusted Life Years),Bolivia (Plurinational State of),Both,All ages,Bladder cancer,High fasting plasma glucose,Percent,2019,0.08843307499757998,0.19191917130622368,0.018862826921806488
DALYs (Disability-Adjusted Life Years),Bolivia (Plurinational State of),Both,All ages,Bladder cancer,High fasting plasma glucose,Rate,2019,3.0304187367245574,6.884200740564361,0.6418292731205587
DALYs (Disability-Adjusted Life Years),Bolivia (Plurinational State of),Both,Age-standardized,Bladder cancer,High fasting plasma glucose,Percent,2019,0.09214099596841062,0.19887001769998974,0.019756957428348116
DALYs (Disability-Adjusted Life Years),Bolivia (Plurinational State of),Both,Age-standardized,Bladder cancer,High fasting plasma glucose,Rate,2019,4.461637322126578,10.048921310769758,0.9628959929827314
DALYs (Disability-Adjusted Life Years),Argentina,Both,All ages,Liver cancer,High fasting plasma glucose,Number,1990,70.6738811879003,166.50128070722835,15.325983194740683
DALYs (Disability-Adjusted Life Years),Argentina,Both,All ages,Liver cancer,High fasting plasma glucose,Percent,1990,0.006134666224690872,0.01410414622580345,0.00140899380999831
DALYs (Disability-Adjusted Life Years),Argentina,Both,All ages,Liver cancer,High fasting plasma glucose,Rate,1990,0.21338263308363173,0.5027102105040164,0.04627308694133443
DALYs (Disability-Adjusted Life Years),Argentina,Both,Age-standardized,Liver cancer,High fasting plasma glucose,Percent,1990,0.006158837127766675,0.014233902748831486,0.0014094747022315457
DALYs (Disability-Adjusted Life Years),Argentina,Both,Age-standardized,Liver cancer,High fasting plasma glucose,Rate,1990,0.2165083574926977,0.5090330776040736,0.0468622174565044
DALYs (Disability-Adjusted Life Years),Argentina,Both,Age-standardized,"Tracheal, bronchus, and lung cancer",High fasting plasma glucose,Percent,1990,0.04702453158946493,0.10779740895417937,0.009032823098521327
DALYs (Disability-Adjusted Life Years),Argentina,Both,Age-standardized,"Tracheal, bronchus, and lung cancer",High fasting plasma glucose,Rate,1990,38.223482806832976,88.90925591175122,7.4044149181871255
DALYs (Disability-Adjusted Life Years),Brazil,Both,All ages,Breast cancer,High fasting plasma glucose,Number,2019,34324.53369847142,77461.6736825102,6406.172427023052
DALYs (Disability-Adjusted Life Years),Brazil,Both,All ages,Breast cancer,High fasting plasma glucose,Percent,2019,0.05741800925109079,0.12797363323287095,0.010726589139266798
DALYs (Disability-Adjusted Life Years),Brazil,Both,All ages,Breast cancer,High fasting plasma glucose,Rate,2019,15.842227963165191,35.75184745892972,2.956720252976436
DALYs (Disability-Adjusted Life Years),Brazil,Both,Age-standardized,Breast cancer,High fasting plasma glucose,Percent,2019,0.05848689692891595,0.12999514547100205,0.010960846328328711
DALYs (Disability-Adjusted Life Years),Brazil,Both,Age-standardized,Breast cancer,High fasting plasma glucose,Rate,2019,14.217078793443749,31.990598285664795,2.649399449185467
DALYs (Disability-Adjusted Life Years),Uruguay,Both,All ages,Tuberculosis,High fasting plasma glucose,Number,2019,132.59952325931403,196.30753994203653,78.40224451561083
DALYs (Disability-Adjusted Life Years),Uruguay,Both,All ages,Tuberculosis,High fasting plasma glucose,Percent,2019,0.07934146315531848,0.11519130054446144,0.04749371598673131
DALYs (Disability-Adjusted Life Years),Uruguay,Both,All ages,Tuberculosis,High fasting plasma glucose,Rate,2019,3.8589711319941418,5.7130305675959026,2.2816974815030946
DALYs (Disability-Adjusted Life Years),Uruguay,Both,Age-standardized,Tuberculosis,High fasting plasma glucose,Percent,2019,0.07131741216090656,0.10212551173698833,0.04313401321676917
DALYs (Disability-Adjusted Life Years),Uruguay,Both,Age-standardized,Tuberculosis,High fasting plasma glucose,Rate,2019,2.828570914835465,4.139051246497534,1.7105536791365257
DALYs (Disability-Adjusted Life Years),Venezuela (Bolivarian Republic of),Both,Age-standardized,Pancreatic cancer,High fasting plasma glucose,Percent,2019,0.1058733070133825,0.2216156258749803,0.025436640556866487
DALYs (Disability-Adjusted Life Years),Venezuela (Bolivarian Republic of),Both,Age-standardized,Pancreatic cancer,High fasting plasma glucose,Rate,2019,13.896288179233721,32.74131168339166,3.091297146130038
DALYs (Disability-Adjusted Life Years),Venezuela (Bolivarian Republic of),Both,All ages,Ovarian cancer,High fasting plasma glucose,Number,2019,1639.0459253493889,4096.163472009846,275.35811087385935
DALYs (Disability-Adjusted Life Years),Venezuela (Bolivarian Republic of),Both,All ages,Ovarian cancer,High fasting plasma glucose,Percent,2019,0.07816172587536709,0.17955320328037516,0.01611817168845486
DALYs (Disability-Adjusted Life Years),Venezuela (Bolivarian Republic of),Both,All ages,Ovarian cancer,High fasting plasma glucose,Rate,2019,5.839348590630915,14.593200853829547,0.9810048466502306
DALYs (Disability-Adjusted Life Years),Brazil,Both,All ages,Pancreatic cancer,High fasting plasma glucose,Number,2019,26957.292159955905,58340.97633743666,6329.949901648319
DALYs (Disability-Adjusted Life Years),Brazil,Both,All ages,Pancreatic cancer,High fasting plasma glucose,Percent,2019,0.07932624901774427,0.17226610866890352,0.018552266869972675
DALYs (Disability-Adjusted Life Years),Brazil,Both,All ages,Pancreatic cancer,High fasting plasma glucose,Rate,2019,12.441933557474286,26.92683474888574,2.9215403250123035
DALYs (Disability-Adjusted Life Years),Brazil,Both,Age-standardized,Pancreatic cancer,High fasting plasma glucose,Percent,2019,0.08073600419373281,0.17522054942741022,0.019038457021735122
